Date,SPY_Close
2021-09-03,423.4625549316406
2021-09-07,421.9483337402344
2021-09-08,421.434326171875
2021-09-09,419.63043212890625
2021-09-10,416.3219299316406
2021-09-13,417.3874206542969
2021-09-14,415.13494873046875
2021-09-15,418.6024475097656
2021-09-16,417.93878173828125
2021-09-17,413.8676452636719
2021-09-20,406.96673583984375
2021-09-21,406.58233642578125
2021-09-22,410.5484619140625
2021-09-23,415.53662109375
2021-09-24,416.22113037109375
2021-09-27,415.03033447265625
2021-09-28,406.666748046875
2021-09-29,407.3511962890625
2021-09-30,402.37237548828125
2021-10-01,407.1542053222656
2021-10-04,401.9035949707031
2021-10-05,406.0853271484375
2021-10-06,407.7731018066406
2021-10-07,411.298583984375
2021-10-08,410.5484619140625
2021-10-11,407.5762023925781
2021-10-12,406.5730285644531
2021-10-13,408.0356140136719
2021-10-14,414.8990783691406
2021-10-15,418.058837890625
2021-10-18,419.2965393066406
2021-10-19,422.5313415527344
2021-10-20,424.1910400390625
2021-10-21,425.2973327636719
2021-10-22,424.8565979003906
2021-10-25,427.1349792480469
2021-10-26,427.51953125
2021-10-27,425.6254577636719
2021-10-28,429.73223876953125
2021-10-29,430.60430908203125
2021-11-01,431.3450012207031
2021-11-02,433.0889892578125
2021-11-03,435.7330017089844
2021-11-04,437.78643798828125
2021-11-05,439.3054504394531
2021-11-08,439.6805114746094
2021-11-09,438.22723388671875
2021-11-10,434.70159912109375
2021-11-11,434.8423767089844
2021-11-12,438.1240234375
2021-11-15,438.27398681640625
2021-11-16,440.00860595703125
2021-11-17,438.9397888183594
2021-11-18,440.4305725097656
2021-11-19,439.6430358886719
2021-11-22,438.4053649902344
2021-11-23,438.98663330078125
2021-11-24,440.15869140625
2021-11-26,430.341796875
2021-11-29,435.62060546875
2021-11-30,427.1443786621094
2021-12-01,422.4000549316406
2021-12-02,428.8696594238281
2021-12-03,425.13787841796875
2021-12-06,430.1729736328125
2021-12-07,439.0710144042969
2021-12-08,440.233642578125
2021-12-09,437.2614440917969
2021-12-10,441.3775939941406
2021-12-13,437.46771240234375
2021-12-14,434.4578857421875
2021-12-15,441.2463684082031
2021-12-16,437.355224609375
2021-12-17,432.7004699707031
2021-12-20,428.0993347167969
2021-12-21,435.7020263671875
2021-12-22,440.0584411621094
2021-12-23,442.79656982421875
2021-12-27,449.0630187988281
2021-12-28,448.6960754394531
2021-12-29,449.2700500488281
2021-12-30,448.0280456542969
2021-12-31,446.8989562988281
2022-01-03,449.4864196777344
2022-01-04,449.3359069824219
2022-01-05,440.7076721191406
2022-01-06,440.293701171875
2022-01-07,438.5528869628906
2022-01-10,438.00726318359375
2022-01-11,441.9966735839844
2022-01-12,443.1916809082031
2022-01-13,437.08514404296875
2022-01-14,437.2639465332031
2022-01-18,429.5201416015625
2022-01-19,425.0601806640625
2022-01-20,420.3556213378906
2022-01-21,412.1037292480469
2022-01-24,413.8537902832031
2022-01-25,408.8011474609375
2022-01-26,407.77557373046875
2022-01-27,405.7619934082031
2022-01-28,415.83917236328125
2022-01-31,423.328857421875
2022-02-01,426.1893005371094
2022-02-02,430.3293151855469
2022-02-03,420.2144470214844
2022-02-04,422.1904602050781
2022-02-07,420.8354797363281
2022-02-08,424.2981262207031
2022-02-09,430.50811767578125
2022-02-10,422.7737731933594
2022-02-11,414.43719482421875
2022-02-14,413.08233642578125
2022-02-15,419.7439880371094
2022-02-16,420.2144470214844
2022-02-17,411.2381286621094
2022-02-18,408.5753479003906
2022-02-22,404.1906433105469
2022-02-23,397.0208435058594
2022-02-24,402.99560546875
2022-02-25,411.8873291015625
2022-02-28,410.83349609375
2022-03-01,404.576416015625
2022-03-02,412.01904296875
2022-03-03,409.96783447265625
2022-03-04,406.6370544433594
2022-03-07,394.64959716796875
2022-03-08,391.6576232910156
2022-03-09,402.15826416015625
2022-03-10,400.34228515625
2022-03-11,395.2518310546875
2022-03-14,392.3631896972656
2022-03-15,400.991455078125
2022-03-16,409.8831481933594
2022-03-17,415.0111999511719
2022-03-18,419.55670166015625
2022-03-21,419.43402099609375
2022-03-22,424.342041015625
2022-03-23,418.87713623046875
2022-03-24,425.1914367675781
2022-03-25,427.2678527832031
2022-03-28,430.30706787109375
2022-03-29,435.63037109375
2022-03-30,432.9404296875
2022-03-31,426.27685546875
2022-04-01,427.48492431640625
2022-04-04,431.1471252441406
2022-04-05,425.7011413574219
2022-04-06,421.4443664550781
2022-04-07,423.5680236816406
2022-04-08,422.4354553222656
2022-04-11,415.2150573730469
2022-04-12,413.67657470703125
2022-04-13,418.4146423339844
2022-04-14,413.20465087890625
2022-04-18,413.37457275390625
2022-04-19,420.04754638671875
2022-04-20,419.7360534667969
2022-04-21,413.45947265625
2022-04-22,402.11456298828125
2022-04-25,404.4458312988281
2022-04-26,392.7326965332031
2022-04-27,393.83697509765625
2022-04-28,403.78515625
2022-04-29,388.8629455566406
2022-05-02,391.2037048339844
2022-05-03,392.99700927734375
2022-05-04,404.96490478515625
2022-05-05,390.5713806152344
2022-05-06,388.2399597167969
2022-05-09,375.8096923828125
2022-05-10,376.677978515625
2022-05-11,370.6940612792969
2022-05-12,370.30694580078125
2022-05-13,379.1603088378906
2022-05-16,377.621826171875
2022-05-17,385.3896179199219
2022-05-18,369.85400390625
2022-05-19,367.5887756347656
2022-05-20,367.74920654296875
2022-05-23,374.6298522949219
2022-05-24,371.76995849609375
2022-05-25,375.0545959472656
2022-05-26,382.5486755371094
2022-05-27,391.93988037109375
2022-05-31,389.74072265625
2022-06-01,386.5882263183594
2022-06-02,393.9502868652344
2022-06-03,387.4849853515625
2022-06-06,388.66473388671875
2022-06-07,392.39300537109375
2022-06-08,388.1268005371094
2022-06-09,378.8959655761719
2022-06-10,367.90966796875
2022-06-13,353.9408264160156
2022-06-14,352.874267578125
2022-06-15,357.905029296875
2022-06-16,346.0597229003906
2022-06-17,346.80572509765625
2022-06-21,355.5361022949219
2022-06-22,354.89154052734375
2022-06-23,358.370361328125
2022-06-24,369.7642517089844
2022-06-27,368.3519592285156
2022-06-28,360.8255310058594
2022-06-29,360.5316467285156
2022-06-30,357.6025695800781
2022-07-01,361.3847351074219
2022-07-05,362.0672912597656
2022-07-06,363.29010009765625
2022-07-07,368.73114013671875
2022-07-08,368.42779541015625
2022-07-11,364.2190246582031
2022-07-12,360.9961242675781
2022-07-13,359.1003112792969
2022-07-14,358.2281494140625
2022-07-15,365.0721740722656
2022-07-18,362.05780029296875
2022-07-19,371.84027099609375
2022-07-20,374.21014404296875
2022-07-21,378.0207214355469
2022-07-22,374.513427734375
2022-07-25,374.96844482421875
2022-07-26,370.53216552734375
2022-07-27,380.1535949707031
2022-07-28,384.92156982421875
2022-07-29,390.533203125
2022-08-01,389.3768310546875
2022-08-02,386.8080139160156
2022-08-03,392.86517333984375
2022-08-04,392.5997619628906
2022-08-05,391.9361267089844
2022-08-08,391.4811706542969
2022-08-09,389.92657470703125
2022-08-10,398.11663818359375
2022-08-11,398.11663818359375
2022-08-12,404.8562927246094
2022-08-15,406.5246276855469
2022-08-16,407.3209533691406
2022-08-17,404.4297180175781
2022-08-18,405.6051330566406
2022-08-19,400.15460205078125
2022-08-22,391.822509765625
2022-08-23,390.87457275390625
2022-08-24,392.1257629394531
2022-08-25,397.6615905761719
2022-08-26,384.20111083984375
2022-08-29,381.6607666015625
2022-08-30,377.4709167480469
2022-08-31,374.5986633300781
2022-09-01,375.774169921875
2022-09-02,371.8118591308594
2022-09-06,370.4089660644531
2022-09-07,377.0633544921875
2022-09-08,379.5279235839844
2022-09-09,385.4239807128906
2022-09-12,389.56640625
2022-09-13,372.6270446777344
2022-09-14,374.0489196777344
2022-09-15,369.80224609375
2022-09-16,366.9810485839844
2022-09-19,369.8269958496094
2022-09-20,365.5819091796875
2022-09-21,359.2048034667969
2022-09-22,356.1874694824219
2022-09-23,350.2197265625
2022-09-26,346.7550964355469
2022-09-27,345.8698425292969
2022-09-28,352.6754150390625
2022-09-29,345.3082580566406
2022-09-30,339.9686584472656
2022-10-03,348.9442443847656
2022-10-04,359.75689697265625
2022-10-05,358.9193115234375
2022-10-06,355.21673583984375
2022-10-07,345.3082580566406
2022-10-10,342.6717834472656
2022-10-11,340.5016174316406
2022-10-12,339.3785400390625
2022-10-13,348.33502197265625
2022-10-14,340.39691162109375
2022-10-17,349.1441345214844
2022-10-18,353.2464294433594
2022-10-19,350.7431640625
2022-10-20,347.8020935058594
2022-10-21,356.25421142578125
2022-10-24,360.61346435546875
2022-10-25,366.3719482421875
2022-10-26,363.6116943359375
2022-10-27,361.669921875
2022-10-28,370.2742919921875
2022-10-31,367.5997619628906
2022-11-01,365.9911804199219
2022-11-02,356.80621337890625
2022-11-03,353.1322326660156
2022-11-04,358.21490478515625
2022-11-07,361.6414489746094
2022-11-08,363.5926513671875
2022-11-09,356.1018371582031
2022-11-10,375.6711730957031
2022-11-11,379.3070983886719
2022-11-14,376.0804443359375
2022-11-15,379.2880554199219
2022-11-16,376.3945617675781
2022-11-17,375.2428283691406
2022-11-18,376.9465637207031
2022-11-21,375.5759582519531
2022-11-22,380.63006591796875
2022-11-23,383.0286865234375
2022-11-25,382.9430236816406
2022-11-28,376.83233642578125
2022-11-29,376.18511962890625
2022-11-30,388.0351867675781
2022-12-01,387.7496643066406
2022-12-02,387.30230712890625
2022-12-05,380.3349914550781
2022-12-06,374.85260009765625
2022-12-07,374.2148132324219
2022-12-08,377.146484375
2022-12-09,374.3291320800781
2022-12-12,379.7258605957031
2022-12-13,382.6003112792969
2022-12-14,380.1542053222656
2022-12-15,370.85498046875
2022-12-16,366.4765930175781
2022-12-19,363.3690185546875
2022-12-20,363.8662414550781
2022-12-21,369.30694580078125
2022-12-22,364.0382995605469
2022-12-23,366.1324157714844
2022-12-27,364.6885070800781
2022-12-28,360.1562805175781
2022-12-29,366.6391296386719
2022-12-30,365.6733703613281
2023-01-03,364.1339416503906
2023-01-04,366.9451904296875
2023-01-05,362.757080078125
2023-01-06,371.0758361816406
2023-01-09,370.86553955078125
2023-01-10,373.46630859375
2023-01-11,378.1898193359375
2023-01-12,379.5667724609375
2023-01-13,381.039306640625
2023-01-17,380.3412780761719
2023-01-18,374.3364562988281
2023-01-19,371.6113586425781
2023-01-20,378.5340881347656
2023-01-23,383.07598876953125
2023-01-24,382.6648254394531
2023-01-25,382.8082275390625
2023-01-26,387.0154113769531
2023-01-27,387.9046936035156
2023-01-30,383.0376892089844
2023-01-31,388.669677734375
2023-02-01,392.8003234863281
2023-02-02,398.5183410644531
2023-02-03,394.2825012207031
2023-02-06,391.87286376953125
2023-02-07,396.9980163574219
2023-02-08,392.6569519042969
2023-02-09,389.2528991699219
2023-02-10,390.16131591796875
2023-02-13,394.741455078125
2023-02-14,394.55975341796875
2023-02-15,395.84100341796875
2023-02-16,390.39080810546875
2023-02-17,389.41546630859375
2023-02-21,381.6034851074219
2023-02-22,381.0776062011719
2023-02-23,383.1046447753906
2023-02-24,379.01214599609375
2023-02-27,380.30303955078125
2023-02-28,378.8974304199219
2023-03-01,377.4440002441406
2023-03-02,380.3795471191406
2023-03-03,386.48004150390625
2023-03-06,386.7477111816406
2023-03-07,380.8193054199219
2023-03-08,381.4408874511719
2023-03-09,374.40338134765625
2023-03-10,369.0008850097656
2023-03-13,368.47503662109375
2023-03-14,374.56597900390625
2023-03-15,372.2232971191406
2023-03-16,378.7539978027344
2023-03-17,374.3253479003906
2023-03-20,377.9246826171875
2023-03-21,382.8870544433594
2023-03-22,376.3601989746094
2023-03-23,377.3775634765625
2023-03-24,379.8539733886719
2023-03-27,380.5642395019531
2023-03-28,379.7099914550781
2023-03-29,385.2290954589844
2023-03-30,387.4847412109375
2023-03-31,392.9460754394531
2023-04-03,394.4434509277344
2023-04-04,392.2550048828125
2023-04-05,391.22802734375
2023-04-06,392.7541198730469
2023-04-10,393.15728759765625
2023-04-11,393.26287841796875
2023-04-12,391.659912109375
2023-04-13,396.8621826171875
2023-04-14,395.892822265625
2023-04-17,397.3133850097656
2023-04-18,397.5724792480469
2023-04-19,397.50537109375
2023-04-20,395.3360595703125
2023-04-21,395.64324951171875
2023-04-24,396.05596923828125
2023-04-25,389.76904296875
2023-04-26,388.1181640625
2023-04-27,395.84478759765625
2023-04-28,399.22344970703125
2023-05-01,398.8203430175781
2023-05-02,394.337890625
2023-05-03,391.6311340332031
2023-05-04,388.8572692871094
2023-05-05,396.05596923828125
2023-05-08,396.16156005859375
2023-05-09,394.42425537109375
2023-05-10,396.26715087890625
2023-05-11,395.5760498046875
2023-05-12,395.0577392578125
2023-05-15,396.4206848144531
2023-05-16,393.77154541015625
2023-05-17,398.5515441894531
2023-05-18,402.39093017578125
2023-05-19,401.80535888671875
2023-05-22,401.9685363769531
2023-05-23,397.4573669433594
2023-05-24,394.57781982421875
2023-05-25,397.99481201171875
2023-05-26,403.1491394042969
2023-05-30,403.30267333984375
2023-05-31,401.0663146972656
2023-06-01,404.8768310546875
2023-06-02,410.73175048828125
2023-06-05,409.94476318359375
2023-06-06,410.83740234375
2023-06-07,409.4168395996094
2023-06-08,411.89324951171875
2023-06-09,412.63226318359375
2023-06-12,416.3757019042969
2023-06-13,419.1206970214844
2023-06-14,419.6199035644531
2023-06-15,424.8221740722656
2023-06-16,423.3751220703125
2023-06-20,421.1786193847656
2023-06-21,419.0205383300781
2023-06-22,420.5331115722656
2023-06-23,417.3538513183594
2023-06-26,415.6487121582031
2023-06-27,420.2055969238281
2023-06-28,420.4175109863281
2023-06-29,422.0744934082031
2023-06-30,427.05535888671875
2023-07-03,427.5466613769531
2023-07-05,426.9107666015625
2023-07-06,423.5678405761719
2023-07-07,422.4984436035156
2023-07-10,423.5678405761719
2023-07-11,426.26531982421875
2023-07-12,429.695068359375
2023-07-13,433.10546875
2023-07-14,432.8357238769531
2023-07-17,434.3386535644531
2023-07-18,437.5660095214844
2023-07-19,438.5390625
2023-07-20,435.6295166015625
2023-07-21,435.6295166015625
2023-07-24,437.5756530761719
2023-07-25,438.770263671875
2023-07-26,438.8376770019531
2023-07-27,435.9282531738281
2023-07-28,440.1961669921875
2023-07-31,441.03424072265625
2023-08-01,439.7721862792969
2023-08-02,433.6546325683594
2023-08-03,432.4118347167969
2023-08-04,430.45611572265625
2023-08-07,434.21337890625
2023-08-08,432.32513427734375
2023-08-09,429.43487548828125
2023-08-10,429.5890808105469
2023-08-11,429.3385925292969
2023-08-14,431.70849609375
2023-08-15,426.67962646484375
2023-08-16,423.5486145019531
2023-08-17,420.32122802734375
2023-08-18,420.5234680175781
2023-08-21,423.2595520019531
2023-08-22,422.113037109375
2023-08-23,426.81451416015625
2023-08-24,420.89923095703125
2023-08-25,423.8664855957031
2023-08-28,426.55438232421875
2023-08-29,432.7200927734375
2023-08-30,434.50238037109375
2023-08-31,433.8666076660156
2023-09-01,434.6758117675781
2023-09-05,432.797119140625
2023-09-06,429.8876953125
2023-09-07,428.56787109375
2023-09-08,429.21331787109375
2023-09-11,432.0361328125
2023-09-12,429.6661376953125
2023-09-13,430.1671142578125
2023-09-14,433.8761901855469
2023-09-15,428.6487121582031
2023-09-18,428.9001159667969
2023-09-19,428.01055908203125
2023-09-20,424.0758056640625
2023-09-21,417.0664978027344
2023-09-22,416.12872314453125
2023-09-25,417.8786315917969
2023-09-26,411.7394714355469
2023-09-27,411.9037780761719
2023-09-28,414.29180908203125
2023-09-29,413.28631591796875
2023-10-02,413.1219787597656
2023-10-03,407.5918884277344
2023-10-04,410.5599670410156
2023-10-05,410.4052429199219
2023-10-06,415.27789306640625
2023-10-09,417.9366455078125
2023-10-10,420.1119384765625
2023-10-11,421.8328552246094
2023-10-12,419.2611083984375
2023-10-13,417.1728820800781
2023-10-16,421.56207275390625
2023-10-17,421.5426940917969
2023-10-18,415.92572021484375
2023-10-19,412.27117919921875
2023-10-20,407.2051696777344
2023-10-23,406.4993591308594
2023-10-24,409.56414794921875
2023-10-25,403.68597412109375
2023-10-26,398.8520202636719
2023-10-27,397.0440979003906
2023-10-30,401.79107666015625
2023-10-31,404.3144836425781
2023-11-01,408.62640380859375
2023-11-02,416.4574279785156
2023-11-03,420.2569274902344
2023-11-06,421.2237243652344
2023-11-07,422.4225158691406
2023-11-08,422.73193359375
2023-11-09,419.4351501464844
2023-11-10,425.9803161621094
2023-11-13,425.5743408203125
2023-11-14,433.83074951171875
2023-11-15,434.7491455078125
2023-11-16,435.28094482421875
2023-11-17,435.82232666015625
2023-11-20,439.1771240234375
2023-11-21,438.2200012207031
2023-11-22,439.9118957519531
2023-11-24,440.1825866699219
2023-11-27,439.3898620605469
2023-11-28,439.82489013671875
2023-11-29,439.5155029296875
2023-11-30,441.24609375
2023-12-01,443.8564453125
2023-12-04,441.5264587402344
2023-12-05,441.4394226074219
2023-12-06,439.6605529785156
2023-12-07,443.01531982421875
2023-12-08,444.91998291015625
2023-12-11,446.65045166015625
2023-12-12,448.6904296875
2023-12-13,454.8778991699219
2023-12-14,456.3377990722656
2023-12-15,455.58642578125
2023-12-18,458.149169921875
2023-12-19,460.9350891113281
2023-12-20,454.54779052734375
2023-12-21,458.8576965332031
2023-12-22,459.7798767089844
2023-12-26,461.72137451171875
2023-12-27,462.5561828613281
2023-12-28,462.73089599609375
2023-12-29,461.39129638671875
2024-01-02,458.8092041015625
2024-01-03,455.062255859375
2024-01-04,453.5964660644531
2024-01-05,454.21771240234375
2024-01-08,460.7021179199219
2024-01-09,460.00323486328125
2024-01-10,462.604736328125
2024-01-11,462.40087890625
2024-01-12,462.72119140625
2024-01-16,461.0224304199219
2024-01-17,458.4597473144531
2024-01-18,462.5367736816406
2024-01-19,468.3028259277344
2024-01-22,469.29296875
2024-01-23,470.6616516113281
2024-01-24,471.17620849609375
2024-01-25,473.7388610839844
2024-01-26,473.13702392578125
2024-01-29,476.8839111328125
2024-01-30,476.51507568359375
2024-01-31,468.7396545410156
2024-02-01,474.8746032714844
2024-02-02,479.873779296875
2024-02-05,478.1264343261719
2024-02-06,479.5146484375
2024-02-07,483.51397705078125
2024-02-08,483.7275085449219
2024-02-09,486.523193359375
2024-02-12,486.3096008300781
2024-02-13,479.61163330078125
2024-02-14,483.9702453613281
2024-02-15,487.3094482421875
2024-02-16,484.8826904296875
2024-02-20,482.21319580078125
2024-02-21,482.6500244140625
2024-02-22,492.63873291015625
2024-02-23,492.9784851074219
2024-02-26,491.1728515625
2024-02-27,492.0853271484375
2024-02-28,491.4350280761719
2024-02-29,493.20166015625
2024-03-01,497.83203125
2024-03-04,497.2980651855469
2024-03-05,492.32806396484375
2024-03-06,494.82281494140625
2024-03-07,499.73455810546875
2024-03-08,496.7351379394531
2024-03-11,496.3079833984375
2024-03-12,501.64697265625
2024-03-13,500.8607177734375
2024-03-14,499.87054443359375
2024-03-15,496.43817138671875
2024-03-18,499.3885192871094
2024-03-19,502.1636962890625
2024-03-20,506.8083190917969
2024-03-21,508.4832458496094
2024-03-22,507.5191345214844
2024-03-25,506.11712646484375
2024-03-26,505.1822814941406
2024-03-27,509.42779541015625
2024-03-28,509.3303527832031
2024-04-01,508.44427490234375
2024-04-02,505.2114562988281
2024-04-03,505.7664794921875
2024-04-04,499.5930480957031
2024-04-05,504.81219482421875
2024-04-08,505.0945129394531
2024-04-09,505.6788635253906
2024-04-10,500.6153869628906
2024-04-11,504.39349365234375
2024-04-12,497.4313049316406
2024-04-15,491.1994934082031
2024-04-16,490.30364990234375
2024-04-17,487.40185546875
2024-04-18,486.39892578125
2024-04-19,482.1534729003906
2024-04-22,486.59375
2024-04-23,492.36785888671875
2024-04-24,492.1342468261719
2024-04-25,490.2646179199219
2024-04-26,494.9093933105469
2024-04-29,496.6620788574219
2024-04-30,488.7943420410156
2024-05-01,487.2071228027344
2024-05-02,491.7641906738281
2024-05-03,497.85980224609375
2024-05-06,503.0010681152344
2024-05-07,503.5561828613281
2024-05-08,503.6047668457031
2024-05-09,506.5065002441406
2024-05-10,507.158935546875
2024-05-13,507.22711181640625
2024-05-14,509.5543212890625
2024-05-15,515.8641357421875
2024-05-16,514.8026733398438
2024-05-17,515.542724609375
2024-05-20,516.1367797851562
2024-05-21,517.4026489257812
2024-05-22,515.912841796875
2024-05-23,512.1444091796875
2024-05-24,515.5330810546875
2024-05-28,515.893310546875
2024-05-29,512.28076171875
2024-05-30,508.8824768066406
2024-05-31,513.517333984375
2024-06-03,513.9360961914062
2024-06-04,514.5106201171875
2024-06-05,520.6257934570312
2024-06-06,520.6158447265625
2024-06-07,519.9830322265625
2024-06-10,521.5896606445312
2024-06-11,522.8457641601562
2024-06-12,527.139892578125
2024-06-13,528.2012939453125
2024-06-14,528.5225830078125
2024-06-17,532.7291870117188
2024-06-18,534.0826416015625
2024-06-20,532.6317749023438
2024-06-21,531.917724609375
2024-06-24,530.1885986328125
2024-06-25,532.230224609375
2024-06-26,532.8945922851562
2024-06-27,533.7346801757812
2024-06-28,531.6343383789062
2024-07-01,532.728515625
2024-07-02,536.3136596679688
2024-07-03,538.70703125
2024-07-05,541.8134765625
2024-07-08,542.4386596679688
2024-07-09,542.9661254882812
2024-07-10,548.3389282226562
2024-07-11,543.6109008789062
2024-07-12,547.0397338867188
2024-07-15,548.5440673828125
2024-07-16,551.7970581054688
2024-07-17,544.0602416992188
2024-07-18,539.8792724609375
2024-07-19,536.2940673828125
2024-07-22,541.8233032226562
2024-07-23,540.9733276367188
2024-07-24,528.7134399414062
2024-07-25,525.9586791992188
2024-07-26,531.8493041992188
2024-07-29,532.1619262695312
2024-07-30,529.4657592773438
2024-07-31,538.072021484375
2024-08-01,530.452392578125
2024-08-02,520.576171875
2024-08-05,505.4151611328125
2024-08-06,510.0747375488281
2024-08-07,506.6654357910156
2024-08-08,518.3782958984375
2024-08-09,520.6641235351562
2024-08-12,520.9376220703125
2024-08-13,529.5048217773438
2024-08-14,531.17529296875
2024-08-15,540.2797241210938
2024-08-16,541.490966796875
2024-08-19,546.6683959960938
2024-08-20,545.779541015625
2024-08-21,547.6550903320312
2024-08-22,543.3568115234375
2024-08-23,549.1301879882812
2024-08-26,547.8211059570312
2024-08-27,548.5734252929688
2024-08-28,545.3887329101562
2024-08-29,545.4376220703125
2024-08-30,550.6444702148438
2024-09-03,539.3126220703125
2024-09-04,538.2088012695312
2024-09-05,536.8997802734375
2024-09-06,527.8635864257812
2024-09-09,533.7737426757812
2024-09-10,536.0986938476562
2024-09-11,541.5985107421875
2024-09-12,546.1604614257812
2024-09-13,549.0130004882812
2024-09-16,549.8237915039062
2024-09-17,550.0484619140625
2024-09-18,548.4171142578125
2024-09-19,557.7755126953125
2024-09-20,556.8113403320312
2024-09-23,558.2028198242188
2024-09-24,559.7999877929688
2024-09-25,558.565185546875
2024-09-26,560.7798461914062
2024-09-27,559.9664916992188
2024-09-30,562.21044921875
